[Main]
Experiment = "IvsV_300.0K"
Header length = 55    
Date = "20201116 15:19:43"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
545.896116734E+0	-1.399999976E+0	499.169093333E-12	31.811344802E-12	-2.804660775E+9	178.737089613E+6	-1.665708585E+0	-1.611125300E+0	240.709416923E-3	190.911813897E-3	-3.336962580E+9	-3.227614292E+9	482.220193794E+6	382.459203598E+6	300.002200000E+0
552.222285748E+0	-1.299999952E+0	637.552636667E-12	36.743958629E-12	-2.039047253E+9	117.516050584E+6	-1.654418201E+0	-1.585638882E+0	240.417721057E-3	187.790307195E-3	-2.594951547E+9	-2.487071327E+9	377.094701254E+6	294.548710796E+6	300.002200000E+0
558.546795368E+0	-1.200000048E+0	620.136760000E-12	58.990778632E-12	-1.935057112E+9	184.073148186E+6	-1.643701121E+0	-1.564615021E+0	240.887997298E-3	190.932522934E-3	-2.650546181E+9	-2.523016086E+9	388.443344817E+6	307.887768070E+6	300.002200000E+0
564.873505592E+0	-1.100000024E+0	652.151343333E-12	33.954855442E-12	-1.686725076E+9	87.820881909E+6	-1.631667475E+0	-1.542960291E+0	240.742522523E-3	190.840888785E-3	-2.501976714E+9	-2.365954324E+9	369.151309714E+6	292.632823249E+6	300.002100000E+0
571.344817162E+0	-1.000000000E+0	705.635693333E-12	42.143322751E-12	-1.417161872E+9	84.638448310E+6	-1.599743623E+0	-1.499696922E+0	239.899223688E-3	189.890764548E-3	-2.267095667E+9	-2.125313297E+9	339.976032894E+6	269.105951331E+6	300.002100000E+0
577.682526588E+0	-899.999976158E-3	727.699166667E-12	42.844916455E-12	-1.236774779E+9	72.817882051E+6	-1.592344558E+0	-1.478957915E+0	239.967185822E-3	189.024062436E-3	-2.188190713E+9	-2.032375442E+9	329.761523462E+6	259.755776967E+6	300.002100000E+0
584.014883518E+0	-800.000011921E-3	767.465156667E-12	51.530874333E-12	-1.042392615E+9	69.990673069E+6	-1.585129346E+0	-1.460433549E+0	239.904969752E-3	191.157618580E-3	-2.065408876E+9	-1.902931405E+9	312.593956439E+6	249.076608781E+6	300.002100000E+0
590.343029022E+0	-699.999988079E-3	812.190630000E-12	34.229449997E-12	-861.866613850E+6	36.323024513E+6	-1.575659374E+0	-1.436990498E+0	240.770809669E-3	189.914642630E-3	-1.940011760E+9	-1.769277365E+9	296.446179968E+6	233.830132502E+6	300.002100000E+0
596.670019150E+0	-600.000023842E-3	831.135593333E-12	59.413944365E-12	-721.903897095E+6	51.605488109E+6	-1.563826419E+0	-1.405297366E+0	239.717053371E-3	186.778311182E-3	-1.881553902E+9	-1.690816008E+9	288.421113587E+6	224.726642296E+6	300.002100000E+0
603.000967979E+0	-500.000000000E-3	739.678493333E-12	49.921908106E-12	-675.969363050E+6	45.622092204E+6	-1.548999455E+0	-1.381157453E+0	236.915552391E-3	189.564229854E-3	-2.094152350E+9	-1.867240248E+9	320.295310093E+6	256.279223423E+6	300.002100000E+0
609.323459148E+0	-400.000005960E-3	786.310933333E-12	43.240076964E-12	-508.704621802E+6	27.974209777E+6	-1.530889926E+0	-1.357527501E+0	237.091933910E-3	190.312880036E-3	-1.946926923E+9	-1.726451260E+9	301.524401938E+6	242.032600551E+6	300.002100000E+0
615.824150562E+0	-300.000011921E-3	826.724066667E-12	57.289607461E-12	-362.878043614E+6	25.146407989E+6	-1.497428272E+0	-1.315258799E+0	239.518459441E-3	190.464146967E-3	-1.811279401E+9	-1.590928403E+9	289.719955060E+6	230.384180946E+6	300.002100000E+0
622.153387547E+0	-200.000002980E-3	874.583300000E-12	48.697163337E-12	-228.680336087E+6	12.733016602E+6	-1.337070880E+0	-1.465408331E+0	250.229573589E-3	179.756757130E-3	-1.528809068E+9	-1.675550324E+9	286.112910673E+6	205.534175109E+6	300.002100000E+0
628.480473042E+0	-100.000001490E-3	872.250000000E-12	55.832314940E-12	-114.646032090E+6	7.338438946E+6	-1.616564280E+0	-1.204896340E+0	232.477261138E-3	193.027737754E-3	-1.853326776E+9	-1.381365824E+9	266.525951433E+6	221.298638869E+6	299.999600000E+0
634.985199451E+0	-18.790524692E-15	897.106923333E-12	48.080292903E-12	-20.945691314E-6	1.122580762E-6	-1.335756036E+0	-1.364438279E+0	246.137324686E-3	181.945914030E-3	-1.488959678E+9	-1.520931612E+9	274.367879998E+6	202.814078565E+6	299.999600000E+0
641.320855141E+0	100.000001490E-3	994.280926667E-12	42.427731204E-12	100.575198425E+6	4.291722158E+6	-1.407349715E+0	-1.278708382E+0	243.764479672E-3	184.592578749E-3	-1.415444747E+9	-1.286063474E+9	245.166605468E+6	185.654349589E+6	299.999600000E+0
647.645840168E+0	200.000002980E-3	996.307140000E-12	57.644087871E-12	200.741312544E+6	11.614440362E+6	-1.633415755E+0	-1.092378638E+0	228.037658991E-3	195.053550178E-3	-1.639470089E+9	-1.096427592E+9	228.882891466E+6	195.776525478E+6	299.999600000E+0
653.965956211E+0	300.000011921E-3	1.049738607E-9	73.773520727E-12	285.785442219E+6	20.084426838E+6	-1.517572558E+0	-1.132311922E+0	234.616062852E-3	191.563615505E-3	-1.445667091E+9	-1.078660835E+9	223.499508698E+6	182.486967983E+6	299.999600000E+0
660.292304039E+0	400.000005960E-3	1.086183713E-9	59.566626557E-12	368.261833657E+6	20.195584643E+6	-1.462485728E+0	-1.132093330E+0	236.885294008E-3	190.236121073E-3	-1.346444170E+9	-1.042266899E+9	218.089528595E+6	175.141754326E+6	299.999600000E+0
666.619705677E+0	500.000000000E-3	1.039073207E-9	33.555207939E-12	481.198049177E+6	15.539521659E+6	-1.428054631E+0	-1.119850149E+0	235.444592908E-3	190.720864940E-3	-1.374354205E+9	-1.077739415E+9	226.590957593E+6	183.549016293E+6	299.999600000E+0
672.939517498E+0	600.000023842E-3	1.087902067E-9	30.198600758E-12	551.520253730E+6	15.309411079E+6	-1.249121604E+0	-1.262617924E+0	249.382808791E-3	174.531097062E-3	-1.148193061E+9	-1.160598884E+9	229.232774192E+6	160.429051851E+6	299.999600000E+0
679.257217884E+0	699.999988079E-3	998.316923333E-12	47.431020071E-12	701.180127992E+6	33.313758334E+6	-1.514660902E+0	-998.007198367E-3	229.512613207E-3	192.315183832E-3	-1.517214490E+9	-999.689752864E+6	229.899551779E+6	192.639410729E+6	299.999600000E+0
685.588833809E+0	800.000011921E-3	1.056451843E-9	71.183741178E-12	757.251754511E+6	51.023634669E+6	-1.428924130E+0	-1.016075169E+0	236.294222673E-3	190.695842120E-3	-1.352569110E+9	-961.780866219E+6	223.667765043E+6	180.505948590E+6	299.999600000E+0
691.912125587E+0	899.999976158E-3	1.031780527E-9	61.457310746E-12	872.278505842E+6	51.956680520E+6	-1.389910606E+0	-1.007479625E+0	238.167845911E-3	189.090060405E-3	-1.347099088E+9	-976.447605598E+6	230.831886972E+6	183.265777477E+6	299.999000000E+0
698.432306290E+0	1.000000000E+0	1.078669743E-9	37.562150259E-12	927.067813091E+6	32.282967712E+6	-1.346504904E+0	-970.574277033E-3	240.703467794E-3	190.116360484E-3	-1.248301356E+9	-899.788172452E+6	223.148437491E+6	176.250758547E+6	299.999000000E+0
704.757116318E+0	1.100000024E+0	1.001281730E-9	43.448728103E-12	1.098591926E+9	47.671320111E+6	-1.337394078E+0	-955.257997033E-3	236.625759472E-3	189.915384418E-3	-1.335682094E+9	-954.035181520E+6	236.322857376E+6	189.672275772E+6	299.999000000E+0
711.084542751E+0	1.200000048E+0	1.078889393E-9	56.457123458E-12	1.112254931E+9	58.203106214E+6	-1.326954756E+0	-936.205385433E-3	239.424351410E-3	189.785080836E-3	-1.229926593E+9	-867.749179127E+6	221.917420719E+6	175.907819660E+6	299.999000000E+0
717.411765575E+0	1.299999952E+0	1.127127233E-9	45.652760502E-12	1.153374627E+9	46.715875598E+6	-1.313643408E+0	-911.038895200E-3	238.367683049E-3	189.073329920E-3	-1.165479254E+9	-808.283988051E+6	211.482498159E+6	167.747991822E+6	299.999000000E+0
723.738908291E+0	1.399999976E+0	1.201514167E-9	44.572661463E-12	1.165196396E+9	43.225378373E+6	-1.299487751E+0	-884.171862367E-3	238.051042459E-3	189.755197672E-3	-1.081541764E+9	-735.881346135E+6	198.125872390E+6	157.930054373E+6	299.999000000E+0
730.063450336E+0	1.500000000E+0	1.169875533E-9	40.793064598E-12	1.282187683E+9	44.709341727E+6	-1.288805911E+0	-854.602991733E-3	239.539818306E-3	187.845523913E-3	-1.101660710E+9	-730.507620155E+6	204.756669817E+6	160.568811434E+6	299.999000000E+0
736.389348030E+0	1.600000024E+0	1.134161767E-9	46.664976387E-12	1.410733522E+9	58.044494566E+6	-1.275564754E+0	-821.439003667E-3	238.379354862E-3	185.638695399E-3	-1.124676207E+9	-724.269701033E+6	210.181088685E+6	163.679204197E+6	299.999000000E+0
742.716526508E+0	1.700000048E+0	1.198872867E-9	65.931807684E-12	1.417998601E+9	77.982589860E+6	-1.260380764E+0	-796.031601100E-3	237.916911177E-3	190.159352844E-3	-1.051304771E+9	-663.983332372E+6	198.450492785E+6	158.615111019E+6	299.999000000E+0
749.044302464E+0	1.799999952E+0	1.205416000E-9	42.316859447E-12	1.493260378E+9	52.421810853E+6	-1.243136826E+0	-770.314594933E-3	238.540221612E-3	188.391732093E-3	-1.031292787E+9	-639.044607781E+6	197.890372794E+6	156.287731450E+6	299.999000000E+0
755.375464916E+0	1.899999976E+0	1.228093967E-9	44.149775657E-12	1.547112866E+9	55.618452490E+6	-1.231152758E+0	-741.892584667E-3	238.371180696E-3	189.399162550E-3	-1.002490682E+9	-604.100830069E+6	194.098486896E+6	154.222044641E+6	299.997300000E+0
761.866536140E+0	2.000000000E+0	1.157213200E-9	32.205587927E-12	1.728289999E+9	48.098825281E+6	-1.192861843E+0	-696.335298533E-3	235.785375119E-3	188.881522248E-3	-1.030805596E+9	-601.734666121E+6	203.752752836E+6	163.221022927E+6	299.997300000E+0
768.206773758E+0	2.099999905E+0	1.261112300E-9	32.660347721E-12	1.665196592E+9	43.125342392E+6	-1.189721783E+0	-674.990092500E-3	240.108594843E-3	187.544927040E-3	-943.390832839E+6	-535.233930000E+6	190.394301002E+6	148.713898865E+6	299.997300000E+0
774.538310528E+0	2.200000048E+0	1.279703367E-9	40.805388457E-12	1.719148441E+9	54.817797449E+6	-1.019577475E+0	-817.246304000E-3	249.360473548E-3	179.099090365E-3	-796.729539979E+6	-638.621672246E+6	194.858027292E+6	139.953597865E+6	299.997300000E+0
780.874021053E+0	2.299999952E+0	1.235079933E-9	46.050050234E-12	1.862227610E+9	69.433299554E+6	-1.293168883E+0	-552.944486000E-3	230.652314624E-3	193.231061400E-3	-1.047032543E+9	-447.699352144E+6	186.750920648E+6	156.452271780E+6	299.997300000E+0
787.202989101E+0	2.400000095E+0	1.281286267E-9	41.914790718E-12	1.873117786E+9	61.275408973E+6	-1.208647102E+0	-569.049508300E-3	235.525966740E-3	191.352990375E-3	-943.307622746E+6	-444.123630374E+6	183.819941622E+6	149.344448116E+6	299.997300000E+0
793.528923988E+0	2.500000000E+0	1.377278833E-9	73.536087101E-12	1.815173471E+9	96.916289725E+6	-1.162056648E+0	-560.550264867E-3	235.527159614E-3	190.349402353E-3	-843.733759746E+6	-406.998387908E+6	171.009060702E+6	138.206874124E+6	299.997300000E+0
799.863608360E+0	2.599999905E+0	1.445227367E-9	40.815529150E-12	1.799024821E+9	50.807334345E+6	-1.137785289E+0	-537.674286167E-3	237.759375954E-3	187.007164415E-3	-787.270788534E+6	-372.034393043E+6	164.513474791E+6	129.396362627E+6	299.997300000E+0
806.190937042E+0	2.700000048E+0	1.426519533E-9	54.102819647E-12	1.892718596E+9	71.784094382E+6	-1.117369810E+0	-510.070486933E-3	237.798685699E-3	187.997306910E-3	-783.283918907E+6	-357.562918007E+6	166.698513510E+6	131.787404600E+6	299.997300000E+0
812.525084972E+0	2.799999952E+0	1.489422400E-9	49.879583397E-12	1.879923353E+9	62.957152833E+6	-1.104163869E+0	-482.344723033E-3	238.340433572E-3	188.342599828E-3	-741.336956438E+6	-323.846830176E+6	160.022055243E+6	126.453449222E+6	299.997300000E+0
818.858860970E+0	2.900000095E+0	1.462196433E-9	63.063577848E-12	1.983317719E+9	85.539198797E+6	-1.089024355E+0	-454.671143467E-3	238.020064303E-3	187.996762712E-3	-744.786630994E+6	-310.950795052E+6	162.782550195E+6	128.571482207E+6	299.999800000E+0
825.376862526E+0	3.000000000E+0	1.560642167E-9	40.507308097E-12	1.922285623E+9	49.893958816E+6	-1.052208111E+0	-405.639003437E-3	237.729909387E-3	189.486805969E-3	-674.214841156E+6	-259.918008177E+6	152.328262343E+6	121.415920969E+6	299.999800000E+0
831.719846725E+0	3.099999905E+0	1.487446333E-9	52.934816893E-12	2.084108741E+9	74.168668880E+6	-1.046879134E+0	-382.282901877E-3	237.641957230E-3	187.396510063E-3	-703.809684293E+6	-257.006181205E+6	159.765063051E+6	125.985392456E+6	299.999800000E+0
838.053358555E+0	3.200000048E+0	1.542239833E-9	58.257963018E-12	2.074904291E+9	78.379312237E+6	-1.038722850E+0	-356.847653353E-3	238.695685454E-3	187.437603755E-3	-673.515770796E+6	-231.382723777E+6	154.772092054E+6	121.535963281E+6	299.999800000E+0
844.384148121E+0	3.299999952E+0	1.486149233E-9	39.608405468E-12	2.220503754E+9	59.180202820E+6	-1.026897362E+0	-330.321698521E-3	238.930425997E-3	189.723660135E-3	-690.978630836E+6	-222.266843136E+6	160.771489591E+6	127.661244160E+6	299.999800000E+0
850.715209961E+0	3.400000095E+0	1.577560633E-9	92.115356567E-12	2.155226255E+9	125.845834855E+6	-1.015387583E+0	-301.842754716E-3	238.096370683E-3	188.313390174E-3	-643.644092708E+6	-191.335121033E+6	150.926922016E+6	119.369985657E+6	299.999800000E+0
857.044544697E+0	3.500000000E+0	1.581886933E-9	47.470861119E-12	2.212547513E+9	66.396360884E+6	-999.008530333E-3	-275.204376950E-3	237.451934294E-3	189.567385953E-3	-631.529668324E+6	-173.972217073E+6	150.106767614E+6	119.836242375E+6	299.999800000E+0
863.378018379E+0	3.599999905E+0	1.546090700E-9	40.596135271E-12	2.328453243E+9	61.138847049E+6	-979.620761533E-3	-244.406258885E-3	237.069435423E-3	186.719851168E-3	-633.611444357E+6	-158.080155896E+6	153.334752886E+6	120.769015148E+6	299.999800000E+0
869.706235409E+0	3.700000048E+0	1.632181967E-9	55.215349332E-12	2.266904134E+9	76.687468811E+6	-963.026356833E-3	-208.164883802E-3	235.704204591E-3	188.227027311E-3	-590.023892250E+6	-127.537791774E+6	144.410494298E+6	115.322329958E+6	299.999800000E+0
876.048432827E+0	3.799999952E+0	1.649134233E-9	46.546176561E-12	2.304239325E+9	65.036264655E+6	-785.367933933E-3	-346.037174070E-3	248.242779722E-3	175.538294834E-3	-476.230447503E+6	-209.829598510E+6	150.529153240E+6	106.442696589E+6	299.999800000E+0
882.393899441E+0	3.900000095E+0	1.655318833E-9	45.526549492E-12	2.356041638E+9	64.798662393E+6	-1.056876664E+0	-74.058520613E-3	230.653000013E-3	191.560221985E-3	-638.473170758E+6	-44.739731779E+6	139.340527860E+6	115.724063623E+6	299.999900000E+0
888.912111282E+0	4.000000000E+0	1.657520500E-9	58.541666762E-12	2.413243154E+9	85.232898515E+6	-780.880155400E-3	-228.510933997E-3	247.145833869E-3	180.502610448E-3	-471.113422368E+6	-137.863111797E+6	149.105747935E+6	108.899172256E+6	299.999900000E+0
895.254929066E+0	4.099999905E+0	1.724543733E-9	70.870687703E-12	2.377440378E+9	97.701688440E+6	-1.040600679E+0	3.932160270E-3	228.079361324E-3	195.067233555E-3	-603.406372955E+6	2.280116296E+6	132.254901349E+6	113.112372730E+6	299.999900000E+0
901.584663391E+0	4.199999809E+0	1.658643433E-9	33.034815189E-12	2.532189695E+9	50.433032749E+6	-944.201313300E-3	-18.239729754E-3	234.222771518E-3	190.445956554E-3	-569.261177131E+6	-10.996775670E+6	141.213456015E+6	114.820312025E+6	299.999900000E+0
907.920038700E+0	4.300000191E+0	1.674267033E-9	34.982785334E-12	2.568288155E+9	53.662809713E+6	-899.089554267E-3	-9.042843072E-3	236.879232536E-3	189.539702607E-3	-537.004872202E+6	-5.401075750E+6	141.482348885E+6	113.207570139E+6	299.999900000E+0
914.248435974E+0	4.400000095E+0	1.778692233E-9	81.187048057E-12	2.473727615E+9	112.911407020E+6	-704.098174100E-3	-155.005388029E-3	246.452128385E-3	177.437536094E-3	-395.851604288E+6	-87.145704650E+6	138.558050553E+6	99.757300768E+6	299.999900000E+0
920.779813766E+0	4.500000000E+0	1.867343100E-9	54.255392438E-12	2.409841020E+9	70.017593569E+6	-944.380095533E-3	128.298016389E-3	232.142877998E-3	193.894843659E-3	-505.734642730E+6	68.706182805E+6	124.317206623E+6	103.834610607E+6	299.999900000E+0
927.135602474E+0	4.599999905E+0	1.811796233E-9	40.064808584E-12	2.538916805E+9	56.143849923E+6	-868.979015467E-3	105.299333178E-3	233.770722854E-3	191.729456634E-3	-479.622928605E+6	58.118750465E+6	129.027049816E+6	105.822858612E+6	299.999900000E+0
933.466975212E+0	4.699999809E+0	1.906733067E-9	38.459873628E-12	2.464949023E+9	49.719402035E+6	-831.332926833E-3	116.793248207E-3	235.593024315E-3	188.079055269E-3	-435.998589088E+6	61.253066960E+6	123.558472045E+6	98.639426020E+6	299.999900000E+0
939.798460007E+0	4.800000191E+0	1.954573933E-9	73.374896094E-12	2.455778269E+9	92.190155741E+6	-806.068340433E-3	140.875144666E-3	236.811453934E-3	189.589006211E-3	-412.401048989E+6	72.074605244E+6	121.157583193E+6	96.997613126E+6	299.999900000E+0
946.135300159E+0	4.900000095E+0	1.931659567E-9	55.219280129E-12	2.536678916E+9	72.514632531E+6	-787.258000633E-3	166.978562136E-3	237.427962448E-3	188.196261971E-3	-407.555251566E+6	86.443059128E+6	122.913978500E+6	97.427240917E+6	300.005000000E+0
952.663761616E+0	5.000000000E+0	2.017206400E-9	37.072772119E-12	2.478675459E+9	45.553776976E+6	-749.760735300E-3	215.775628410E-3	237.395019642E-3	190.789487977E-3	-371.682706985E+6	106.967550970E+6	117.685041869E+6	94.581044348E+6	300.005000000E+0
959.013625622E+0	5.099999905E+0	2.033835133E-9	58.337341799E-12	2.507577837E+9	71.925901452E+6	-742.197326300E-3	233.971388367E-3	236.477647607E-3	189.433320540E-3	-364.925019799E+6	115.039505677E+6	116.271788077E+6	93.140942171E+6	300.005000000E+0
965.346569538E+0	5.199999809E+0	1.903239600E-9	49.650170358E-12	2.732183488E+9	71.274985893E+6	-732.168952767E-3	260.562988353E-3	237.916442525E-3	189.727874585E-3	-384.696153215E+6	136.904984718E+6	125.006038401E+6	99.686804848E+6	300.005000000E+0
971.681243420E+0	5.300000191E+0	1.925065333E-9	45.356329971E-12	2.753153412E+9	64.866855401E+6	-556.846590433E-3	126.121252216E-3	246.618784354E-3	174.420746147E-3	-289.261138722E+6	65.515310069E+6	128.109306258E+6	90.605104734E+6	300.005000000E+0
978.011944294E+0	5.400000095E+0	1.986945200E-9	68.246516972E-12	2.717739823E+9	93.347454640E+6	-823.259255867E-3	402.451306280E-3	229.110654049E-3	191.070438721E-3	-414.334152682E+6	202.547763411E+6	115.307988388E+6	96.162913160E+6	300.005000000E+0
984.352930546E+0	5.500000000E+0	1.985872500E-9	60.222829340E-12	2.769563504E+9	83.988750667E+6	-737.870080633E-3	387.227324103E-3	234.051666359E-3	191.351899056E-3	-371.559644757E+6	194.991029939E+6	117.858355136E+6	96.356588379E+6	300.005000000E+0
990.681324959E+0	5.599999905E+0	2.033474167E-9	46.333062546E-12	2.753907572E+9	62.748262979E+6	-697.474889967E-3	402.493079757E-3	235.908009283E-3	188.239019324E-3	-342.996680951E+6	197.933706931E+6	116.012297156E+6	92.570155259E+6	300.005000000E+0
997.015895367E+0	5.699999809E+0	1.938526400E-9	29.350847844E-12	2.940377706E+9	44.519681886E+6	-671.081248533E-3	424.441783333E-3	236.053922514E-3	189.945393907E-3	-346.181124246E+6	218.950736670E+6	121.769774461E+6	97.984424616E+6	300.005000000E+0
1.003351128E+3	5.800000191E+0	1.986503433E-9	26.460678634E-12	2.919703079E+9	38.891110674E+6	-646.772434333E-3	450.862826367E-3	235.956558637E-3	189.755737538E-3	-325.583345833E+6	226.963023975E+6	118.779839329E+6	95.522481539E+6	300.005000000E+0
1.009686209E+3	5.900000095E+0	2.029951033E-9	35.172664119E-12	2.906474096E+9	50.360050801E+6	-462.623764043E-3	315.810114210E-3	244.580518575E-3	175.256264277E-3	-227.898977092E+6	155.575237542E+6	120.485920379E+6	86.335217648E+6	299.994400000E+0
1.016216211E+3	6.000000000E+0	1.996829267E-9	43.187829230E-12	3.004763652E+9	64.987638979E+6	-524.627555133E-3	460.032192833E-3	242.641607286E-3	185.033191579E-3	-262.730301429E+6	230.381335306E+6	121.513447011E+6	92.663501416E+6	299.994400000E+0
1.022556722E+3	6.099999905E+0	1.996147267E-9	31.849761879E-12	3.055886711E+9	48.758558893E+6	-758.907161567E-3	663.937284033E-3	227.425868753E-3	195.350254753E-3	-380.185958341E+6	332.609369619E+6	113.932409973E+6	97.863648647E+6	299.994400000E+0
1.028894826E+3	6.199999809E+0	2.088561767E-9	134.965915097E-12	2.968549893E+9	191.832034481E+6	-652.276125167E-3	628.898041067E-3	233.375906607E-3	192.198302280E-3	-312.308755038E+6	301.115366136E+6	111.740007086E+6	92.024236653E+6	299.994400000E+0
1.035221870E+3	6.300000191E+0	2.076071000E-9	39.901193200E-12	3.034578389E+9	58.323293655E+6	-596.332399867E-3	632.210779700E-3	234.418160073E-3	190.711459426E-3	-287.240850562E+6	304.522716082E+6	112.914327146E+6	91.861723142E+6	299.994400000E+0
1.041555016E+3	6.400000095E+0	2.081353567E-9	54.756114025E-12	3.074922107E+9	80.894850460E+6	-565.856257467E-3	657.370204900E-3	235.583253130E-3	188.539862585E-3	-271.869357772E+6	315.837835257E+6	113.187522246E+6	90.585216085E+6	299.994400000E+0
1.047883313E+3	6.500000000E+0	2.142722367E-9	36.969655193E-12	3.033524129E+9	52.339184392E+6	-544.014904167E-3	684.390407667E-3	235.994301184E-3	188.955883645E-3	-253.889590471E+6	319.402279228E+6	110.137601052E+6	88.184958810E+6	299.994400000E+0
1.054218710E+3	6.599999905E+0	2.241561733E-9	37.506847773E-12	2.944375703E+9	49.266656207E+6	-524.878990500E-3	714.871295600E-3	236.627160000E-3	188.424523838E-3	-234.157722580E+6	318.916621822E+6	105.563525858E+6	84.059484526E+6	299.994400000E+0
1.060557082E+3	6.699999809E+0	2.137682900E-9	53.792630631E-12	3.134234647E+9	78.869848597E+6	-508.108075967E-3	747.322011100E-3	235.919946337E-3	188.339607274E-3	-237.691042000E+6	349.594418845E+6	110.362461306E+6	88.104558106E+6	299.994400000E+0
1.066889424E+3	6.800000191E+0	2.182698700E-9	57.478216415E-12	3.115409466E+9	82.039806727E+6	-493.122076353E-3	782.238118200E-3	236.617226429E-3	188.293839725E-3	-225.923109018E+6	358.381171987E+6	108.405812689E+6	86.266528552E+6	299.994400000E+0
1.073227725E+3	6.900000095E+0	2.222343733E-9	54.495401220E-12	3.104830271E+9	76.135374015E+6	-477.518837413E-3	809.263671567E-3	236.673764507E-3	189.885288446E-3	-214.871727650E+6	364.148740552E+6	106.497370752E+6	85.443707739E+6	300.005500000E+0
1.079729903E+3	7.000000000E+0	2.242772400E-9	64.197997571E-12	3.121137036E+9	89.340651700E+6	-443.580026450E-3	855.379547900E-3	236.624644197E-3	188.304324369E-3	-197.782006970E+6	381.393826632E+6	105.505420076E+6	83.960514392E+6	300.005500000E+0
1.086073814E+3	7.099999905E+0	2.160481167E-9	42.773019887E-12	3.286304928E+9	65.061981657E+6	-438.194146493E-3	882.284877000E-3	236.313812654E-3	189.234524607E-3	-202.822479202E+6	408.374250427E+6	109.380177110E+6	87.589064662E+6	300.005500000E+0
1.092403927E+3	7.199999809E+0	2.206329167E-9	28.423360308E-12	3.263338906E+9	42.040443890E+6	-430.001858410E-3	907.939865633E-3	236.878896795E-3	188.236408115E-3	-194.894698809E+6	411.516050891E+6	107.363352837E+6	85.316557003E+6	300.005500000E+0
1.098732237E+3	7.300000191E+0	2.347984033E-9	50.389645819E-12	3.109050184E+9	66.722744013E+6	-414.996332983E-3	937.512791500E-3	235.225048000E-3	186.799516110E-3	-176.745807080E+6	399.284142563E+6	100.181706801E+6	79.557404760E+6	300.005500000E+0
1.105062706E+3	7.400000095E+0	2.386404667E-9	43.289198667E-12	3.100899105E+9	56.250073293E+6	-400.518939007E-3	973.568194767E-3	235.788232994E-3	187.305289365E-3	-167.833622102E+6	407.964419600E+6	98.804798820E+6	78.488486040E+6	300.005500000E+0
1.111393188E+3	7.500000000E+0	2.394513333E-9	51.683435061E-12	3.132160467E+9	67.604890663E+6	-387.597194927E-3	1.005331974E+0	235.602276509E-3	186.826931343E-3	-161.868881468E+6	419.848141821E+6	98.392551517E+6	78.022923799E+6	300.005500000E+0
1.117722957E+3	7.599999905E+0	2.292798200E-9	50.887051011E-12	3.314726915E+9	73.568043459E+6	-205.478760634E-3	863.954406167E-3	241.402131232E-3	178.590510671E-3	-89.619208805E+6	376.812231520E+6	105.287125240E+6	77.891944730E+6	300.005500000E+0
1.124055565E+3	7.699999809E+0	2.366672233E-9	54.363920328E-12	3.253513394E+9	74.735208544E+6	-469.698105937E-3	1.133606948E+0	229.652442752E-3	194.224322723E-3	-198.463521615E+6	478.987724451E+6	97.036015177E+6	82.066422205E+6	300.005500000E+0
1.130385855E+3	7.800000191E+0	2.327162133E-9	48.204126402E-12	3.351721859E+9	69.426543953E+6	-387.910774942E-3	1.126451426E+0	233.742998722E-3	189.306100009E-3	-166.688332276E+6	484.045099379E+6	100.441217814E+6	81.346330493E+6	300.005500000E+0
1.136721461E+3	7.900000095E+0	2.383574767E-9	66.991464258E-12	3.314349609E+9	93.151318960E+6	-344.956753854E-3	1.141972306E+0	234.385288866E-3	187.974556772E-3	-144.722439035E+6	479.100685996E+6	98.333516592E+6	78.862454579E+6	299.999100000E+0
